uid,caption,image_path
b86a167e67d94b379cce4eb71d84fede,"A symmetrical cube composed of smaller geometric blocks with two large, circular elements on opposing faces, each with an octagonal border and a central disc featuring a red skull motif on a white background.",data/processed/images/b86a167e67d94b379cce4eb71d84fede.png
75ef9776e30e4b829ff796ff7a917a37,"A complex structure composed of rectangular blocks stacked and connected in an abstract, asymmetrical arrangement.",data/processed/images/75ef9776e30e4b829ff796ff7a917a37.png
b502c92b6dc941c4b4ae076369423b17,"Abstract humanoid figure composed of simple geometric shapes, featuring a rectangular torso with a black central panel, blocky limbs, and a minimalistic head, in a monochromatic color scheme.",data/processed/images/b502c92b6dc941c4b4ae076369423b17.png
36b97734e6e6437092707e82125ac902,White bird on a gray background.,data/processed/images/36b97734e6e6437092707e82125ac902.png
01e0b759adbd4636aeca7501b02f9710,"A stylized, colorful arrangement featuring a purple curved structure, red and pink rectangular blocks, a round pink plate-like object, small figurine-like shapes, and a teapot-like form.",data/processed/images/01e0b759adbd4636aeca7501b02f9710.png
6b299761e1b54533a06e64e8f77b5882,A lion statue on a pedestal.,data/processed/images/6b299761e1b54533a06e64e8f77b5882.png
d92be2a6f56c42fb94e07caf29f84299,"A stylized bonsai tree with a brown twisted trunk and branches, some green foliage, and a flat green base.",data/processed/images/d92be2a6f56c42fb94e07caf29f84299.png
bd7a73bd24b84753942658b731a58657,A wooden toy cannon with a ball on top.,data/processed/images/bd7a73bd24b84753942658b731a58657.png
d8b7eba486c64ad390b85c57082aad52,An armored military vehicle.,data/processed/images/d8b7eba486c64ad390b85c57082aad52.png
beb1f16f6c684836a9dea20c9467deff,A matte white statue depicts a contemplative figure standing upright on a base with the inscription Le Rêveur.,data/processed/images/beb1f16f6c684836a9dea20c9467deff.png
0c8a3902bfa04bcbb61d0eb1a7fdc064,"Fragmented and distorted representation of a living room featuring a couch, table, potted plant, and various household items, with a predominantly white and neutral color palette.",data/processed/images/0c8a3902bfa04bcbb61d0eb1a7fdc064.png
6e84b503018b4d348cd9a3c3d5296690,"A weathered rectangular stone grave marker with an engraved cross, floral details, and inscriptions.",data/processed/images/6e84b503018b4d348cd9a3c3d5296690.png
d8edec50e1934872af4a8119f16ebd9f,A small wooden hut with a roof.,data/processed/images/d8edec50e1934872af4a8119f16ebd9f.png
35ff467608f6496eb4d432de3af72b76,"A vertical multi-level structure with an open staircase winding around a central column, featuring platforms at each level and a flat top cover.",data/processed/images/35ff467608f6496eb4d432de3af72b76.png
f74b06a154364b22bc4efe0912b2c7be,A thin rectangular panel with various irregularly shaped cutouts throughout its surface.,data/processed/images/f74b06a154364b22bc4efe0912b2c7be.png
9c4d5c95aad845f885d7251bb0404105,"A rectangular building with a blue slanted roof supported by trusses, gray brick walls, and a light-colored base structure, featuring a chimney.",data/processed/images/9c4d5c95aad845f885d7251bb0404105.png
9785aba821e44d1b813e470d09e8d16f,Irregularly shaped white translucent object with rough surfaces and undulating contours.,data/processed/images/9785aba821e44d1b813e470d09e8d16f.png
5fc4a12e89a24eebaff0063482557e73,A folder icon with a tab on the top side.,data/processed/images/5fc4a12e89a24eebaff0063482557e73.png
912b9c76bfa3464ba96f9445832afcfd,"The setup features a cylindrical tank with pipes and valves, a large rectangular base platform, a red vertical cylinder possibly representing a fire extinguisher or pressure vessel, and connected smaller equipment or machines positioned around the setup within a three-walled enclosure.",data/processed/images/912b9c76bfa3464ba96f9445832afcfd.png
8fd17f3a305f4484a8b4c6449c3888b5,"A flat rectangular base with green cylindrical floats, a beige rectangular house structure with a pitched roof, and a vertical brown post supporting a horizontal white cylindrical element.",data/processed/images/8fd17f3a305f4484a8b4c6449c3888b5.png
86e8c8fa6c3747f2820b9f917c8732cf,A fossilized shark tooth bone with a hole in it.,data/processed/images/86e8c8fa6c3747f2820b9f917c8732cf.png
0140bfc7fe9944ef85e2df422114cbb5,"A dark-colored can labeled Soul Storm Brew featuring a colorful graphic of a green bubbling potion and a purple skull, with nutritional facts and barcode details.",data/processed/images/0140bfc7fe9944ef85e2df422114cbb5.png
74bb39efebd146b1b2836fd7f41edd0e,A bottle with a red cap and band.,data/processed/images/74bb39efebd146b1b2836fd7f41edd0e.png
32f8bafd9fcc48adbec217c79f8917a2,A pink chair.,data/processed/images/32f8bafd9fcc48adbec217c79f8917a2.png
5eb5499ef6be4a69b8e591e046aa578d,"A disassembled mechanical component consisting of multiple flat plates with circular and rectangular cutouts, held together by a central bolt or pin.",data/processed/images/5eb5499ef6be4a69b8e591e046aa578d.png
f7fc1f0f2fe94d6a908c089a8675c18b,"A group of six detailed insects arranged around a central object, with one purple insect positioned separately.",data/processed/images/f7fc1f0f2fe94d6a908c089a8675c18b.png
849048b14b034d04b166d846da9b11c2,A blue lantern hanging from a chain.,data/processed/images/849048b14b034d04b166d846da9b11c2.png
65ad33d64e2d41378e22b84b5fd64c3b,"A minimalist two-story structure with a white cubic form features an external staircase with wooden steps and railing, and a continuous black horizontal band encircling the building between the floors.",data/processed/images/65ad33d64e2d41378e22b84b5fd64c3b.png
7179fb18872f43d2acb37dd8ed6caca2,"A small, square wooden crate with weathered wood panels forming the walls and a solid wooden base.",data/processed/images/7179fb18872f43d2acb37dd8ed6caca2.png
9268c81945c2427c9f581dcdea3102b1,A yellow sports car.,data/processed/images/9268c81945c2427c9f581dcdea3102b1.png
713f8248961c4e8c8ffc9a957f0e6b63,"Curved text sculpture with the phrase ""VIVIR LIBRES Y CON DERECHOS"" in green and purple letters on a black background.",data/processed/images/713f8248961c4e8c8ffc9a957f0e6b63.png
ea3d3a1caf724d219c73fe47066b1dc2,"A compact industrial machine consisting of a green motor unit, an attached exhaust pipe with a large cylindrical muffler, and a base platform with additional mechanical components.",data/processed/images/ea3d3a1caf724d219c73fe47066b1dc2.png
5e1aafc309b8426bb28352b51651c097,"A solid, irregularly shaped object with uneven and rough edges.",data/processed/images/5e1aafc309b8426bb28352b51651c097.png
3480edddb4a44323bb101a5d7aea4ab0,"A birdcage, a wooden chest or box, a red funnel-like object with a circular base, and a couple of round, goblet-shaped vessels in white.",data/processed/images/3480edddb4a44323bb101a5d7aea4ab0.png
0ea01649744141379722cd472bfd4135,"Framed roof structure with wooden trusses, two brick chimneys, and a central pink rectangular element, all supported on a rectangular gray base.",data/processed/images/0ea01649744141379722cd472bfd4135.png
a155969dcc054de88d8b722288a25e53,"A detailed naval battleship with a gray upper deck, red hull, and various turrets and superstructures.",data/processed/images/a155969dcc054de88d8b722288a25e53.png
f9bafec44ce94162ad0f906d9bbd5c9e,"Shape composed of two irregular, roughly hexagonal white sections connected by smaller forms, with scattered small purple areas and a thin blue line above.",data/processed/images/f9bafec44ce94162ad0f906d9bbd5c9e.png
ed387acd9a0941039a0f838c0d7a8c12,A whole roasted chicken with visible legs and wings.,data/processed/images/ed387acd9a0941039a0f838c0d7a8c12.png
b48ace08884b46ae8791dac5b0157703,"A geometric shape with angular, irregular forms featuring rectangular cutouts on its surfaces.",data/processed/images/b48ace08884b46ae8791dac5b0157703.png
fe270f0f5ce84b74abe306df9c01401e,"A small traffic cone stands in the center of a flat, green rectangular surface against a black background.",data/processed/images/fe270f0f5ce84b74abe306df9c01401e.png
145bd641509e4c8499d8d3f0c47eb8e1,"A stylized black spherical bomb with a brown curved fuse and yellow glowing eyes, accompanied by a separate white object resembling a lighter with a lid and a flame.",data/processed/images/145bd641509e4c8499d8d3f0c47eb8e1.png
8e4c34128aca459387c1928c522fa61d,"A brick house with a large blue gable roof and a smaller attached extension, also featuring a blue gable roof.",data/processed/images/8e4c34128aca459387c1928c522fa61d.png
a88d1a5ad5ec4122ba65f452f7bef992,"Futuristic armored soldier in a full-body tactical suit with helmet, integrated goggles, and various protective pads, predominantly gray with white accents. The suit includes mechanical elements and utility pouches.",data/processed/images/a88d1a5ad5ec4122ba65f452f7bef992.png
859ff1f58bec4969a1e0b2b45d81538d,"A set of staggered, elongated geometric shapes with beveled edges arranged in a tapered, linear formation, accompanied by a separate rectangular prism.",data/processed/images/859ff1f58bec4969a1e0b2b45d81538d.png
2c5fb532254d494092659fb6a8a2bf7c,A house with a roof and a roof truss structure.,data/processed/images/2c5fb532254d494092659fb6a8a2bf7c.png
2012768fbfe84ce5b2601a4aa2f3ab2a,A reflective spherical object mirroring a forested landscape with hills and a river.,data/processed/images/2012768fbfe84ce5b2601a4aa2f3ab2a.png
221c7cc9d59f4874b16d4cc00d1ff521,"Wooden box with a yellow lid, white cloth, lock, and gold medallion.",data/processed/images/221c7cc9d59f4874b16d4cc00d1ff521.png
84711cff2f494d11bcf1bf9f7a6c363e,"A small, open room section featuring one wall with a door and window, a floor platform, a railing, and a suspended overhead shower and light fixture.",data/processed/images/84711cff2f494d11bcf1bf9f7a6c363e.png
9be106ffa551418bb5afe2a7d0dbd6d0,A blue and red fence with net-like lines.,data/processed/images/9be106ffa551418bb5afe2a7d0dbd6d0.png
1ee8a673645443af80f4518e050e3725,"A potted plant with a thick green stem, large textured leaves, and a purple flower with white accents and spots.",data/processed/images/1ee8a673645443af80f4518e050e3725.png
0b9a60931aaa4f969cf0272c0c5fa32e,"Compact studio apartment layout featuring a kitchen, dining area with four chairs, living space with a sofa and pillows, and a separate bathroom with a bathtub and toilet.",data/processed/images/0b9a60931aaa4f969cf0272c0c5fa32e.png
8b02b57aea8d493c989799fb615d9197,Complex molecular structure with a variety of colored elements representing atoms and bonds.,data/processed/images/8b02b57aea8d493c989799fb615d9197.png
e4ea785a8694411fb81caab745b9dd04,"A ring with a hexagonal gemstone and a stylized, textured band.",data/processed/images/e4ea785a8694411fb81caab745b9dd04.png
a840ad3009a745bf8da57e9a1f0ffbaf,A tank with a turret and cannon.,data/processed/images/a840ad3009a745bf8da57e9a1f0ffbaf.png
9fccb7e51d7b4fae93a6a90242a61b39,"A simple single-story building with a slanted roof, featuring multiple rectangular windows and a small porch area.",data/processed/images/9fccb7e51d7b4fae93a6a90242a61b39.png
e7181def8a894c61970daf26c5a41c62,A wooden stick with three perpendicular wooden pegs attached along its length.,data/processed/images/e7181def8a894c61970daf26c5a41c62.png
3eb95077825e479baca5842429b805c5,"A small enclosed concrete structure with steps, a low wall, and a tree within a grassy area bordered by a fence.",data/processed/images/3eb95077825e479baca5842429b805c5.png
7f7d4a0abf5748248e4ebf966744b360,A wooden-framed building with a patterned blue roof and visible internal roof trusses.,data/processed/images/7f7d4a0abf5748248e4ebf966744b360.png
68d558e518d8420eaa78a101d90caa9f,"A stylized humanoid character with long dark hair, a glowing halo above the head, wearing a dark outfit with white and orange accents, and four long, segmented, purple and orange mechanical appendages extending from the back.",data/processed/images/68d558e518d8420eaa78a101d90caa9f.png
9c464ae9d8a4478f9339cf388730b1f1,"A greenish humanoid head with glowing eyes, intricate swirl patterns on the forehead, and large brown ram-like horns extending from the sides.",data/processed/images/9c464ae9d8a4478f9339cf388730b1f1.png
0c75a449d35241e58dc82c9a337d5574,A three-lobed irregular polygonal shape with flat faces and varying edge lengths.,data/processed/images/0c75a449d35241e58dc82c9a337d5574.png
5f8390bb421e471696cf08c02ef36ad6,A person stands in front of a large white box.,data/processed/images/5f8390bb421e471696cf08c02ef36ad6.png
0720159c8b5245fdbcc393893b3bcc98,A multi-tool key organizer with several folded keys held together by a green handle and a red locking mechanism.,data/processed/images/0720159c8b5245fdbcc393893b3bcc98.png
3742738567af4589b9ec85bb9eddd700,"A small stylized house with a curved wooden roof, stone walls, wooden beams, and a colorful stained glass window.",data/processed/images/3742738567af4589b9ec85bb9eddd700.png
5d5ca02347fa4b3b98b41fb87b44a615,"This is a rectangular, beige object with a distinct black stripe detail spanning the length of its top surface. A cut-out section divides the object approximately in the center, where part of it extends downward, forming a 'T' shape profile. The material appears matte and homogenous.",data/processed/images/5d5ca02347fa4b3b98b41fb87b44a615.png
eb3febb5338441ffaea8c3e726e1f055,A long rectangular building with a gable roof featuring a blue surface and white walls.,data/processed/images/eb3febb5338441ffaea8c3e726e1f055.png
3bf051b3202d412db61608a6c802aa55,A reflective spherical object displays a dimly lit interior with arched windows casting intricate light patterns.,data/processed/images/3bf051b3202d412db61608a6c802aa55.png
7b2d9645947e49a0b273a8ec763e88bd,"A rectangular frame structure with upper and lower sections connected by vertical supports, featuring a smaller, centrally located raised rectangular portion on the top surface.",data/processed/images/7b2d9645947e49a0b273a8ec763e88bd.png
d144a54cc61e4d1b8d97888646557d0e,"A blocky, pixelated figure with orange and black colors, featuring a raised arm holding a flag and geometric patterns decorating its body.",data/processed/images/d144a54cc61e4d1b8d97888646557d0e.png
